concept,member,member type,sort weight,void/retire,_version:1
171c4074-bf2d-4b45-b74e-b685e8bb194c,6f8b309f-4f8e-4df6-aeaa-676b040aeeb0,concept-set,1,,2
171c4074-bf2d-4b45-b74e-b685e8bb194c,737a5a3a-00e9-44d6-ace2-2be0bdb57df9,concept-set,1,,2
171c4074-bf2d-4b45-b74e-b685e8bb194c,6b3c1db1-f92e-4d30-8dac-f03cde06bf5a,concept-set,1,,2
171c4074-bf2d-4b45-b74e-b685e8bb194c,9ec4c143-3c4b-4923-9c92-c7f9456e6303,concept-set,1,,2
171c4074-bf2d-4b45-b74e-b685e8bb194c,61559ed1-57e3-433b-95d9-f2fc7f456a52,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,0776074e-73b4-4472-9ca3-e7bb893f3a4d,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,cc405e4e-f1eb-4971-989c-35f7e153f078,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,d647db33-e097-44fb-9dc8-b0b0743dc527,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,5fb4fef3-c68b-4ca1-b114-6c4eb732dced,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,174abb34-eb58-4665-86bc-3c5be523d4ab,concept-set,1,,2
a4ae348d-7f82-5b5f-bcbb-fc98f4d6b91d,174abb34-eb58-4665-86bc-3c5be523d4ab,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,9e2378de-760e-417c-bd9c-6b02feeeb663,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,5009d8bb-b3f3-4188-887d-ea0115b16a26,concept-set,1,,2
9402c63c-0569-52db-b8e8-1a748c4a56c0,5009d8bb-b3f3-4188-887d-ea0115b16a26,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,a5c14e9e-25b8-4ad7-a4cd-0615a7306536,concept-set,1,,2
2280e950-8351-535b-8316-8051fe64694d,a5c14e9e-25b8-4ad7-a4cd-0615a7306536,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,33e6bc32-a027-461d-8acb-aabe372a09b7,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,b6eb6995-046f-44f2-a1c9-d1d17733b5c4,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,b4fb52d1-b73a-45ec-b764-e45c7239f909,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,b7941d72-bb13-4550-9483-49e68c7a28b1,concept-set,1,,2
8b23d8c3-5174-42db-bf49-7fb8394b714e,6d5afb20-d76a-487b-ae42-d48fd0313429,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,2d76a72b-1ee2-4d19-a2be-beb911ad4d09,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,49a75011-87c8-4a4f-9f26-f9f33764a29a,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,c73877f6-07ad-4a7e-b394-6fefd94d76ba,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,3a89be5e-3625-46d5-bf06-d97eeb226fdf,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,f5b5887c-f7ad-4c60-8e19-7b1fe08c6bb3,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,6b64434e-a87c-42a2-a999-c4e51035016d,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,c68a20aa-0fb5-439f-a953-ba950ba52711,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,de833a53-aa4e-4515-96cc-cd050435ed01,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,defd6db3-750f-4de6-97a1-fea897181309,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,1edaffd8-6e29-4f73-a39d-bfc512e72c1b,concept-set,1,,2
bbf809d5-ee12-564b-8ad7-77f8bc54442d,1edaffd8-6e29-4f73-a39d-bfc512e72c1b,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,d4c6e9e4-dfdb-431f-835d-1714e4f0516a,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,5b8eda3f-000b-47d3-ac2c-da03cc052502,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,2bfc3b9c-f8be-4368-b464-0f0947d7c2bc,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,0750b49e-1c80-45a1-9ef8-a0895a8f4aa9,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,8f4b1331-c6f5-48eb-b57e-554058b3d500,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,6f01cd12-83f2-4fbb-97d2-e2aba72c26c7,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,753b73d1-ecfc-4c97-9bce-a67e51e635eb,concept-set,1,,2
8f4d1a0b-29dd-5551-bac1-466f723b703d,753b73d1-ecfc-4c97-9bce-a67e51e635eb,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,5d779335-bc9c-4ead-a4fc-c3fecb76e02c,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,9c67575b-ee48-4b73-a8d6-404c3bf2f022,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,fb3435df-7b41-4931-8818-0e4ed104ea02,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,10e09165-51c9-4f8d-9ad7-fdcc08bacc4b,concept-set,1,,2
3313e3be-b838-48e9-8c85-313518d0f0ca,4f5f5f03-9ee3-45e1-bd2d-241e485feb62,concept-set,1,,2
30bf7136-18b8-4ea1-8d41-bddadb9b950e,7809534f-601b-4f10-a086-0f3e61007b5a,concept-set,1,,2
30bf7136-18b8-4ea1-8d41-bddadb9b950e,7f9e72a3-241e-4293-9c04-4e690e5f7633,concept-set,1,,2
30bf7136-18b8-4ea1-8d41-bddadb9b950e,cd334995-83fa-4da7-bc25-3f2f6bf5a0e4,concept-set,1,,2
30bf7136-18b8-4ea1-8d41-bddadb9b950e,4f866477-de8c-4506-9447-0109f1904d2e,concept-set,1,,2
30bf7136-18b8-4ea1-8d41-bddadb9b950e,66caf0fa-da8c-4e01-a4bb-0373ca5ebb9f,concept-set,1,,2
30bf7136-18b8-4ea1-8d41-bddadb9b950e,0717c19c-9e54-46a9-a050-0325e410586f,concept-set,1,,2
30bf7136-18b8-4ea1-8d41-bddadb9b950e,41c1c497-4db7-4092-a370-4a90a0cd7d13,concept-set,1,,2
4fa8f4c4-f962-4d39-95e9-5cca0cf8eabc,b9b892cf-5559-476b-a2f9-9d6a32e29c38,concept-set,1,,2
4fa8f4c4-f962-4d39-95e9-5cca0cf8eabc,91729fbb-9f10-4711-a104-8fd1fe9bd314,concept-set,1,,2
4fa8f4c4-f962-4d39-95e9-5cca0cf8eabc,c4fa4cf4-165c-4116-a944-c70ec7bd69e1,concept-set,1,,2
4fa8f4c4-f962-4d39-95e9-5cca0cf8eabc,f4d7e5eb-55f7-457b-9fe9-7e90315d4790,concept-set,1,,2
4fa8f4c4-f962-4d39-95e9-5cca0cf8eabc,435c8173-f1e9-407d-84e8-72f65a2284b7,concept-set,1,,2
4fa8f4c4-f962-4d39-95e9-5cca0cf8eabc,978fc33f-7cc1-4ba8-bd71-0616be447d60,concept-set,1,,2
4fa8f4c4-f962-4d39-95e9-5cca0cf8eabc,6c7415be-7666-41cb-98e5-c205363d2ad7,concept-set,1,,2
4fa8f4c4-f962-4d39-95e9-5cca0cf8eabc,2ad7dcb3-4968-4bb8-89da-b9e48dd123a5,concept-set,1,,2
e75432b4-76b4-4e1e-bb80-6360cc8716ea,6637267d-4c86-4be3-8e28-13f5627b7acb,concept-set,1,,2
e75432b4-76b4-4e1e-bb80-6360cc8716ea,a83efd44-439b-411f-a790-e26e79f58148,concept-set,1,,2
e75432b4-76b4-4e1e-bb80-6360cc8716ea,72cb89b9-6162-454b-9ffb-9674caa8b9e9,concept-set,1,,2
1f567a19-7135-40b2-83f6-dc8624e7ae93,f64c6948-242d-487c-9574-46b9e1ba94ed,concept-set,1,,2
1f567a19-7135-40b2-83f6-dc8624e7ae93,130b38e8-40c4-4e73-ae58-d94e4be2432a,concept-set,1,,2
ffd3586e-ce1e-496a-a70b-18f97c47518f,307130c0-a56c-4968-a0bb-352c1da0e328,concept-set,1,,2
ffd3586e-ce1e-496a-a70b-18f97c47518f,a12250b1-aa60-45fd-93ef-cdea7718cd71,concept-set,1,,2
73ca4b5b-8010-41be-b7fc-eeafd72bb303,7a1045c1-fb5b-46e2-940e-275f00c4956b,concept-set,1,,2
73ca4b5b-8010-41be-b7fc-eeafd72bb303,4d116c9a-6eef-4fa9-9478-fecd4c8883e9,concept-set,1,,2
73ca4b5b-8010-41be-b7fc-eeafd72bb303,14174df5-5273-4fbd-8665-17d884da988b,concept-set,1,,2
441d83d1-00fc-4058-94ac-849b9de72b51,47b99fe0-6a48-41ab-8916-a40b5e181e32,concept-set,1,,2
441d83d1-00fc-4058-94ac-849b9de72b51,3c571e77-58c5-455a-80e2-f9210c960639,concept-set,1,,2
441d83d1-00fc-4058-94ac-849b9de72b51,c88f87f0-6361-446e-a266-eca5515b1f02,concept-set,1,,2
441d83d1-00fc-4058-94ac-849b9de72b51,59ba9cc3-9b59-4bbf-b76f-0d9629fd159e,concept-set,1,,2
441d83d1-00fc-4058-94ac-849b9de72b51,4e4aa5e5-d188-4610-926e-ff685686979e,concept-set,1,,2
eb599ab9-aa84-4bd4-9307-8acd9a76d5dd,e2824e9c-0018-462d-bc9a-56cb66075216,concept-set,1,,2
eb599ab9-aa84-4bd4-9307-8acd9a76d5dd,81c2e71f-962f-490d-a122-9dc9910400f4,concept-set,1,,2
34b98da8-a9f9-49ce-b135-db17cab13132,46f67201-c8c7-4942-a01f-d32d69a82ebe,concept-set,1,,2
34b98da8-a9f9-49ce-b135-db17cab13132,b43bb67e-a4ac-40ac-80b4-94eb9e47638b,concept-set,1,,2
59540bf9-141f-4d32-975a-7f2a9e60094a,0904ab0e-b8b7-47b2-84f6-00fada4e7a4a,concept-set,1,,2
bff6c39f-5df6-55fa-9500-1bf3330ccd4e,0904ab0e-b8b7-47b2-84f6-00fada4e7a4a,concept-set,1,,2
59540bf9-141f-4d32-975a-7f2a9e60094a,7c20b678-d04c-4fa3-b94f-afcf9d8b1cc1,concept-set,1,,2
e4a8bc01-0970-46f4-9edd-8d8b66405aa6,c623f7d4-0538-4079-b677-d01ec79a375b,concept-set,1,,2
e4a8bc01-0970-46f4-9edd-8d8b66405aa6,7e207364-96c7-4be4-9036-bda69489ff9b,concept-set,1,,2
5cbc496a-3770-4eb2-93ca-4ee4092105b7,82b1ae48-fd5b-41c3-9b08-a1e9e2e56146,concept-set,1,,2
de27acc5-755c-5b21-9ef7-47b171d4d303,82b1ae48-fd5b-41c3-9b08-a1e9e2e56146,concept-set,1,,2
5cbc496a-3770-4eb2-93ca-4ee4092105b7,38b83679-2281-4885-ab86-9332d0630bb2,concept-set,1,,2
5cbc496a-3770-4eb2-93ca-4ee4092105b7,9e0f5d9e-9675-41a7-96b4-15d09c45a7ff,concept-set,1,,2
5cbc496a-3770-4eb2-93ca-4ee4092105b7,efd97b49-4206-45be-b202-c818f05c99ea,concept-set,1,,2
5cbc496a-3770-4eb2-93ca-4ee4092105b7,459cd24d-c545-41e8-a3fb-f4bdf2869581,concept-set,1,,2
de27acc5-755c-5b21-9ef7-47b171d4d303,459cd24d-c545-41e8-a3fb-f4bdf2869581,concept-set,2,,2
d9b56a52-0beb-490d-a5df-28b463385790,252b17ad-e395-40ce-bcd2-1911f6441a21,concept-set,1,,2
d9b56a52-0beb-490d-a5df-28b463385790,726cbf2d-d6bf-44ee-8f8f-eb5c57902c5e,concept-set,1,,2
d9b56a52-0beb-490d-a5df-28b463385790,52be5ecc-d67c-4ac5-b7d6-93b1b824b85c,concept-set,1,,2
508e1238-cf52-48e0-96da-fe99c170e0bb,88e7c3ee-d255-49a3-bfa1-cc0ccc314130,concept-set,1,,2
508e1238-cf52-48e0-96da-fe99c170e0bb,4c79c6af-8e82-43d6-8390-471edd332de0,concept-set,1,,2
c5ca6b97-e3f4-4ae3-b63c-fa9f06054fc0,b53879fa-ea87-4219-94e1-94f344303128,concept-set,1,,2
c5ca6b97-e3f4-4ae3-b63c-fa9f06054fc0,45743e4f-3574-4044-af0a-babd4edb6feb,concept-set,1,,2
c5ca6b97-e3f4-4ae3-b63c-fa9f06054fc0,937e2232-61ad-41c6-97e9-2c1adc209502,concept-set,1,,2
d7424e90-7764-4e11-ae9c-8b30824b7e22,9618b2b4-f155-4db7-9808-074edaf6926b,concept-set,1,,2
d7424e90-7764-4e11-ae9c-8b30824b7e22,6e18a46c-65df-45a2-b5f6-18e09907351a,concept-set,1,,2
d7424e90-7764-4e11-ae9c-8b30824b7e22,6d0bee6c-3889-467c-b5b9-3c318d3634b9,concept-set,1,,2
922ea049-d35e-47bc-aef8-4e5129f0e9fd,53d190b0-ff7a-4e42-a349-f080ed020cbe,concept-set,1,,2
922ea049-d35e-47bc-aef8-4e5129f0e9fd,db9ad8e5-4a14-4aeb-89ab-1c0f051e3dfa,concept-set,1,,2
922ea049-d35e-47bc-aef8-4e5129f0e9fd,02a08c43-b2c1-4d3f-9e71-1ee4a26a2329,concept-set,1,,2
b6063c3a-d192-4b41-9ad7-df7e41876b5f,35c89597-398d-41d0-88bb-323e5c5f85a9,concept-set,1,,2
b6063c3a-d192-4b41-9ad7-df7e41876b5f,0fdb0818-8dc7-488a-8719-b66c7adb4e9b,concept-set,1,,2
b6063c3a-d192-4b41-9ad7-df7e41876b5f,e5b2e347-b060-4843-8cb5-61a5b58f7d63,concept-set,1,,2
b6063c3a-d192-4b41-9ad7-df7e41876b5f,819e8fee-2c16-44c6-82d2-996bd1d7ee20,concept-set,1,,2
b6063c3a-d192-4b41-9ad7-df7e41876b5f,fc5f0e93-b938-4300-8cc0-826bc90ed18f,concept-set,1,,2
919c60e1-87dc-43aa-9b26-6ba43dc8e971,27831aa0-a9e8-441c-95cf-249ac7030ae8,concept-set,1,,2
919c60e1-87dc-43aa-9b26-6ba43dc8e971,25945e3f-4de6-4d9a-b641-2f15c948f626,concept-set,1,,2
919c60e1-87dc-43aa-9b26-6ba43dc8e971,39f0e8f1-d2d3-4efc-a080-2948ccb8b459,concept-set,1,,2
919c60e1-87dc-43aa-9b26-6ba43dc8e971,f482491f-1225-4c25-aaf0-f2510f559d11,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,bdc7856d-9ab3-4f80-a33a-a0a467fa6b44,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,fb92b6b0-208e-4b15-8199-5219f1210d79,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,38e6d858-c883-457d-a4c0-f13da7431552,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,941fd575-af71-40ae-ae21-6b7e6d8ed3c1,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,7479b057-8fd8-4cd9-9c05-2fb5bcc5b55a,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,05b2e978-e187-4bdf-b299-12dd368a53bf,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,0e978e17-8fed-4dfe-989b-a74539c00b14,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,60e38317-5344-4780-bebd-5e44720e4e31,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,f8ba8351-f285-41da-ae27-f9c35ab066c7,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,f075e24b-054e-4770-9712-bb7a3b00bdae,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,409c34cc-378a-41da-a4bc-18bbcb5b4161,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,296ab1d9-f6b6-4c99-83e8-020e4b413e70,concept-set,1,,2
32b4af08-bd82-4e05-8f9f-22276dc7d22c,407030b5-62d5-4738-b8f6-dc9490e358e9,concept-set,1,,2
26794adf-bd7a-4fa3-9327-2e7b819c34b3,0fa666c1-517e-4c35-ba38-5626c7e66bbe,concept-set,1,,2
26794adf-bd7a-4fa3-9327-2e7b819c34b3,a1c1c116-fbeb-4f3d-8e41-0504d4f191e2,concept-set,1,,2
26794adf-bd7a-4fa3-9327-2e7b819c34b3,3559323f-6da6-4ec8-832c-0b6508b83d88,concept-set,1,,2
9dfe6d2a-46bf-4fec-bb2e-8e32b4a270a5,42ed2f92-366f-437c-9c60-ed4995f6eb50,concept-set,1,,2
9dfe6d2a-46bf-4fec-bb2e-8e32b4a270a5,f53c4391-e527-402d-b2ac-66cbf16cb28e,concept-set,1,,2
9dfe6d2a-46bf-4fec-bb2e-8e32b4a270a5,d10452a0-65dd-4c32-9789-1ae305210b2b,concept-set,1,,2
9dfe6d2a-46bf-4fec-bb2e-8e32b4a270a5,54c40086-7b8c-412f-94a9-66c642de2971,concept-set,1,,2
9dfe6d2a-46bf-4fec-bb2e-8e32b4a270a5,d76a8e3f-3677-47fa-a99f-f0187ba4d9d8,concept-set,1,,2
9dfe6d2a-46bf-4fec-bb2e-8e32b4a270a5,cb3f6283-53b8-4140-9711-8e1614c38733,concept-set,1,,2
9dfe6d2a-46bf-4fec-bb2e-8e32b4a270a5,e3f982de-ba1a-4b87-a1ee-a833f971bb90,concept-set,1,,2
9dfe6d2a-46bf-4fec-bb2e-8e32b4a270a5,d034bbb6-4bec-46f0-b581-a170b27e6fc7,concept-set,1,,2
f5bf669a-dcff-4bf2-91b1-7425f963ac12,d946a948-8dc4-4bf8-9d1f-0f9b6e8d013e,concept-set,1,,2
f5bf669a-dcff-4bf2-91b1-7425f963ac12,01cabd7d-bba0-46fd-b996-51f5183ea510,concept-set,1,,2
f5bf669a-dcff-4bf2-91b1-7425f963ac12,db2e6a13-9ee5-4622-8d60-e033c98f66bd,concept-set,1,,2
f5bf669a-dcff-4bf2-91b1-7425f963ac12,3b995e0d-4eaf-4caa-a3a9-1899ad623a04,concept-set,1,,2
f5bf669a-dcff-4bf2-91b1-7425f963ac12,a2443647-7f10-4cb9-834c-1bb20c42f322,concept-set,1,,2
f5bf669a-dcff-4bf2-91b1-7425f963ac12,f79b76e8-e17e-4275-8070-75edd797a80e,concept-set,1,,2
f5bf669a-dcff-4bf2-91b1-7425f963ac12,091b78aa-b762-449f-bba8-f541f94cdc25,concept-set,1,,2
f5bf669a-dcff-4bf2-91b1-7425f963ac12,d19a249f-63d8-45ce-974f-779391b95737,concept-set,1,,2
f5bf669a-dcff-4bf2-91b1-7425f963ac12,5e863908-79a7-4c55-93f3-53ae1e9f8f55,concept-set,1,,2
f5bf669a-dcff-4bf2-91b1-7425f963ac12,60bf309d-3efa-42b8-b1ff-45cf09b9bb89,concept-set,1,,2
948a8597-6e9a-40cb-8cb1-089d02fa0a5b,bbd6978f-c744-48ac-8daa-2020f3cff535,concept-set,1,,2
948a8597-6e9a-40cb-8cb1-089d02fa0a5b,2b997984-d25f-466e-9d4d-fb483a5994fc,concept-set,1,,2
948a8597-6e9a-40cb-8cb1-089d02fa0a5b,37855591-5131-44e0-a32a-27308b1c6ae3,concept-set,1,,2
948a8597-6e9a-40cb-8cb1-089d02fa0a5b,789af49b-754e-46ce-8ccd-fc9b0ef0222b,concept-set,1,,2
511786ed-fa0d-4483-97de-2a2cf2fdb5c8,10b6a2dc-875f-4d8f-ad81-061cd41ddbbd,concept-set,1,,2
511786ed-fa0d-4483-97de-2a2cf2fdb5c8,dbd6660e-6e8e-4c54-aa04-f1cb101483f9,concept-set,1,,2
511786ed-fa0d-4483-97de-2a2cf2fdb5c8,5a1a3b72-78a6-4c95-862f-653a8938410c,concept-set,1,,2
511786ed-fa0d-4483-97de-2a2cf2fdb5c8,33450937-5bb5-4ecf-869b-0c18a7644d86,concept-set,1,,2
d6a97d77-36ae-423f-9639-a82c92e1829c,856c1f8a-3bfc-440b-8b71-b1ac10c60b31,concept-set,1,,2
d6a97d77-36ae-423f-9639-a82c92e1829c,9c583a50-6b81-4cba-a45a-61f4021ad6d1,concept-set,1,,2
d6a97d77-36ae-423f-9639-a82c92e1829c,54472aad-03e0-44a9-9d09-fd9c2c189654,concept-set,1,,2
d6a97d77-36ae-423f-9639-a82c92e1829c,387d5c7b-c788-4fba-a80e-d7b14e3b5453,concept-set,1,,2
d6a97d77-36ae-423f-9639-a82c92e1829c,3f0d65fc-7443-4092-a4ef-a6e90b291721,concept-set,1,,2
fb26e705-d435-4811-a70d-77a737931238,7bc16835-2a8c-41c6-b141-5f608c1343ca,concept-set,1,,2
fb26e705-d435-4811-a70d-77a737931238,6bdacbe7-ab70-4d2f-b201-b7591a6d4ec8,concept-set,1,,2
fb26e705-d435-4811-a70d-77a737931238,ed39b0b3-d479-47c4-a499-46f54cabad36,concept-set,1,,2
fb26e705-d435-4811-a70d-77a737931238,f35489ab-a9ba-44b2-be39-2e826966475f,concept-set,1,,2
fb26e705-d435-4811-a70d-77a737931238,77a7f368-d5d2-4437-82f6-446c02ddc1c9,concept-set,1,,2
fb26e705-d435-4811-a70d-77a737931238,43b1674f-a1b6-47a5-87ce-e411e0588a8a,concept-set,1,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,fc56f9e3-b817-4516-894e-cc8dfafeff71,concept-set,1,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,cac5acf3-2b0c-4202-84e7-16c7b43637c6,concept-set,1,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,f0d3fc40-15b0-45d2-92d1-03a199975498,concept-set,1,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,2418bdca-2e94-475f-beca-ace9ef79310e,concept-set,1,,2
7d48bdcb-c45f-5e06-9ab7-ec3ff965f49e,2418bdca-2e94-475f-beca-ace9ef79310e,concept-set,1,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,2356a519-d6fa-48c5-bbe6-bc89aae7a012,concept-set,1,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,f876ca1d-a575-4aae-8519-bed18f783195,concept-set,1,,2
7d48bdcb-c45f-5e06-9ab7-ec3ff965f49e,f876ca1d-a575-4aae-8519-bed18f783195,concept-set,2,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,925a9f2b-5c0f-4221-96d1-9760f4fe7a66,concept-set,1,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,453a54aa-5424-4b68-a8ac-a4a8d173e466,concept-set,1,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,a34a65bc-d504-4e82-abd0-13a7ef9e516c,concept-set,1,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,f144bdd4-d442-4fbc-b880-b80f992176fc,concept-set,1,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,76ea1ff3-c5ed-4139-852b-22ceacd0ec10,concept-set,1,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,a81e9e09-cb30-4a22-a79a-1b223d817d45,concept-set,1,,2
7d48bdcb-c45f-5e06-9ab7-ec3ff965f49e,a81e9e09-cb30-4a22-a79a-1b223d817d45,concept-set,3,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,334ec984-0f99-424d-b8fc-78ea96375e89,concept-set,1,,2
3742cb8d-b5e3-4939-b406-699a3863a64c,24c4f6c1-c722-49dd-895d-c9c61af89c77,concept-set,1,,2
d2482b4e-4598-4b21-b52c-24b73a8e67a3,1fec9efb-13f5-47de-abe0-0116c629f4fb,concept-set,1,,2
d2482b4e-4598-4b21-b52c-24b73a8e67a3,b698b52b-4683-4c1a-82f6-c1cce2eaeba4,concept-set,1,,2
d2482b4e-4598-4b21-b52c-24b73a8e67a3,dc21eccf-c9ff-456b-9f1c-43064956d9b0,concept-set,1,,2
d2482b4e-4598-4b21-b52c-24b73a8e67a3,536c9205-e315-406d-9619-58e98cf49601,concept-set,1,,2
d2482b4e-4598-4b21-b52c-24b73a8e67a3,8f869d4f-9a01-46c4-b3d6-288da8bb507c,concept-set,1,,2
8d79c85d-ea57-45de-9cc9-a5680d4e6e51,6bc39d65-4722-4510-9188-8e735dad6f17,concept-set,1,,2
8d79c85d-ea57-45de-9cc9-a5680d4e6e51,76576fe5-703f-4108-8714-3673fc3b64f3,concept-set,1,,2
8d79c85d-ea57-45de-9cc9-a5680d4e6e51,2fd5123c-08f2-497f-bb3c-e430aed40ff4,concept-set,1,,2
8d79c85d-ea57-45de-9cc9-a5680d4e6e51,c060a8dc-0b9d-4c5e-a0b6-8577772ee1a0,concept-set,1,,2
8d79c85d-ea57-45de-9cc9-a5680d4e6e51,aa5dc727-11d3-415c-b8bf-32343899ad44,concept-set,1,,2
8d79c85d-ea57-45de-9cc9-a5680d4e6e51,2678cc8e-1169-4d6a-a191-0e7f76db3a20,concept-set,1,,2
7b37c3c8-30e9-4eb6-95f1-5df0ce3a9627,1f508bca-377e-4aa1-98ea-39417f95d7c0,concept-set,1,,2
7b37c3c8-30e9-4eb6-95f1-5df0ce3a9627,421d6135-b6a4-4e9d-a838-7d73f1daf8c1,concept-set,1,,2
7b37c3c8-30e9-4eb6-95f1-5df0ce3a9627,1f8721d5-b473-454c-b718-60bf6a22fd85,concept-set,1,,2
7b37c3c8-30e9-4eb6-95f1-5df0ce3a9627,ae21ce42-977c-4af5-bedc-fa4b0f3da0a3,concept-set,1,,2
7b37c3c8-30e9-4eb6-95f1-5df0ce3a9627,8d681e0c-8aa3-4c32-bbea-3dca4c5b24af,concept-set,1,,2
7b37c3c8-30e9-4eb6-95f1-5df0ce3a9627,152658c2-2001-4f7f-8a07-b2fa61f28f0c,concept-set,1,,2
7b37c3c8-30e9-4eb6-95f1-5df0ce3a9627,d0027407-ab7a-4c28-aad0-78b209d0b12f,concept-set,1,,2
6586285a-f7c3-5c3d-a6d7-7d16969029e6,d0027407-ab7a-4c28-aad0-78b209d0b12f,concept-set,1,,2
7b37c3c8-30e9-4eb6-95f1-5df0ce3a9627,19a2d4b2-4014-4531-a184-ac6ec2a4c711,concept-set,1,,2
a121da66-1c7c-45e6-bb24-e7606be66356,b1750cb0-98fb-4560-8128-3ada7e44763d,concept-set,1,,2
a121da66-1c7c-45e6-bb24-e7606be66356,8a76a1b5-25bc-4157-a8fc-a0ee5af0fdf2,concept-set,1,,2
a121da66-1c7c-45e6-bb24-e7606be66356,0217a1ab-cec9-48c3-9f57-8fc059f2f5df,concept-set,1,,2
a121da66-1c7c-45e6-bb24-e7606be66356,dfd27277-db5c-4301-9bc8-9d59248e7728,concept-set,1,,2
a121da66-1c7c-45e6-bb24-e7606be66356,1e6816a7-cc64-4a63-99ec-b47833f912c9,concept-set,1,,2
a121da66-1c7c-45e6-bb24-e7606be66356,59c1c7a0-7257-4d13-ad83-c6c89c55f87e,concept-set,1,,2
a121da66-1c7c-45e6-bb24-e7606be66356,904d979d-c681-4977-bf98-72e38797ba4a,concept-set,1,,2
a121da66-1c7c-45e6-bb24-e7606be66356,2cab475e-403e-402e-8361-8a5f54155a35,concept-set,1,,2
a121da66-1c7c-45e6-bb24-e7606be66356,56daa306-47ff-4c42-be1e-64a485bd5782,concept-set,1,,2
c9b7d401-98d6-435e-87ad-2341e7281793,6bc8b58c-cc29-4620-a373-5edf71376346,concept-set,1,,2
9e66ccbb-948b-4fbf-908a-1efa041e1a81,a47df6a1-fb1b-489d-83b6-783706526082,concept-set,1,,2
