Uuid,Void/Retire,Short name:en,Fully specified name:en,Fully specified name:fr,Data class,Data Type,Members,_order:500,_version:1,Member,Concept,Member Type
c9130392-6b60-4a4e-9bb2-5ed1401ece98,,,Cannula Intravenous Set-24G,,Medical supply,N/A,,,3,Cannula Intravenous Set-24G,Medical Supply Items,CONCEPT-SET
b07b46da-b39f-4717-9b8d-5830fdd19c3b,,,Umbrella -Medium,,Medical supply,N/A,,,3,Umbrella -Medium,Medical Supply Items,CONCEPT-SET
65e4fd14-5d20-4760-b412-634bd25b1a4b,,,Syringe(AD) -1ml with  Needle 23G,,Medical supply,N/A,,,3,Syringe(AD) -1ml with  Needle 23G,Medical Supply Items,CONCEPT-SET
ef3306b1-e450-442e-8b19-fa106073683f,,,Catheter Foley Silconized Latex Two Ways-30-50ml Balloon 20CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Two Ways-30-50ml Balloon 20CH,Medical Supply Items,CONCEPT-SET
58bcc9ea-ba06-47c8-9bbc-bfa9a58b15b6,,,Catheter Foley Silconized Latex Three Ways-30-50ml Balloon 22CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Three Ways-30-50ml Balloon 22CH,Medical Supply Items,CONCEPT-SET
a39b14b6-4122-442b-ba71-5227b8ea0811,,,Catheter Foley Silconized Latex Two Ways-3-5ml Balloon 8CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Two Ways-3-5ml Balloon 8CH,Medical Supply Items,CONCEPT-SET
b0f36db8-a97b-40cd-a59d-5b119a4e5800,,,Endotracheal Tube-4CH,,Medical supply,N/A,,,3,Endotracheal Tube-4CH,Medical Supply Items,CONCEPT-SET
dc7f4ef9-0a10-47c0-99c8-ffa2e35ba829,,,Catheter Foley Silconized Latex Two Ways-5-15ml Balloon 12CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Two Ways-5-15ml Balloon 12CH,Medical Supply Items,CONCEPT-SET
02631fb4-3242-4206-ba17-528e62f1666e,,,Catheter Foley Silconized Latex Three Ways-5-15ml Balloon 14CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Three Ways-5-15ml Balloon 14CH,Medical Supply Items,CONCEPT-SET
5765952c-d2f0-4b30-bbc2-ef8fd5e310a0,,,Endotracheal Tube-7CH,,Medical supply,N/A,,,3,Endotracheal Tube-7CH,Medical Supply Items,CONCEPT-SET
85f3125e-4dd4-4661-a07a-8f846a489e6b,,,Polyglycolic acid absorbable braided violet-Gauge 1.5(4/0) 75cm on 15mm 1/2 Circle Reverse cutting needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 1.5(4/0) 75cm on 15mm 1/2 Circle Reverse cutting needle,Medical Supply Items,CONCEPT-SET
ce59fae8-ad17-4388-9eaf-61d89fa531cb,,,Mersilk  Braided Black-Gauge 2.0(3/0) 75cm on 18mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 2.0(3/0) 75cm on 18mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
f5fe8546-f619-43d3-a387-7bccbb9267ff,,,Mersilk  Braided Black-Gauge 2.0(3/0) 75cm on 20mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 2.0(3/0) 75cm on 20mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
d0090fee-61f9-41fc-8c1f-bda359df8c70,,,Polyglycolic acid absorbable braided violet-Gauge 3.0(2/0) 75cm on 27 mm 3/8 circle reverse cutting Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 3.0(2/0) 75cm on 27 mm 3/8 circle reverse cutting Needle,Medical Supply Items,CONCEPT-SET
00cbe969-5f58-4c89-aadd-25e5cc389764,,,Polyglycolic acid absorbable braided violet-Gauge 3.0(2/0) 75cm on 27mm 3/8 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 3.0(2/0) 75cm on 27mm 3/8 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
d3d145f4-a04d-439e-9ca5-f2233ae0d265,,,Poly Diaxone Monofilament Violet-Gauge 3.5(0) 70cm on 40mm 1/2 circle round bodied  taper needle,,Medical supply,N/A,,,3,Poly Diaxone Monofilament Violet-Gauge 3.5(0) 70cm on 40mm 1/2 circle round bodied  taper needle,Medical Supply Items,CONCEPT-SET
4a1392ac-d6d8-4916-8c51-53b9fb2b4f31,,,Polyglycolic acid absorbable braided violet-Gauge 4.0(1) 75cm on 45mm 1/2 Circle revers cutting  Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 4.0(1) 75cm on 45mm 1/2 Circle revers cutting  Needle,Medical Supply Items,CONCEPT-SET
4e07f331-2b50-4e81-8739-2bfd52d790e8,,,Cat Gut Chromic-Gauge 5.0(1) 75cm on 40mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 5.0(1) 75cm on 40mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
e9012a9a-fbde-4bbf-ade1-c8c77d5f767b,,,Plastic Mop,,Medical supply,N/A,,,3,Plastic Mop,Medical Supply Items,CONCEPT-SET
e97661e9-48da-4557-8d36-04acb51eae9c,,,Prescription Pads (Psychotropic),,Medical supply,N/A,,,3,Prescription Pads (Psychotropic),Medical Supply Items,CONCEPT-SET
7a7d5511-5e57-4220-a173-6d5664cee1db,,,True RMS Voltage Sensor/ Transmitter for 3 Phase Line,,Medical supply,N/A,,,3,True RMS Voltage Sensor/ Transmitter for 3 Phase Line,Medical Supply Items,CONCEPT-SET
9b1e2a99-e047-4f8e-99b6-2ebb61cf120a,,,PCB board,,Medical supply,N/A,,,3,PCB board,Medical Supply Items,CONCEPT-SET
d20d0ac6-7968-4b01-bd98-5f89aa81da15,,,Syringe(AD) -1ml with needle,,Medical supply,N/A,,,3,Syringe(AD) -1ml with needle,Medical Supply Items,CONCEPT-SET
b6919d08-39c9-43c3-911a-626c82a4397f,,,"Conical Flask Erlenmeger Borosilicate Glass 3.3, with Printed Graduation-300ml",,Medical supply,N/A,,,3,"Conical Flask Erlenmeger Borosilicate Glass 3.3, with Printed Graduation-300ml",Medical Supply Items,CONCEPT-SET
e642e3ad-f7a5-4144-abb3-355664ac6e82,,,Towel for New Born 100% Cotton-70x140 cm,,Medical supply,N/A,,,3,Towel for New Born 100% Cotton-70x140 cm,Medical Supply Items,CONCEPT-SET
415abbd3-fe2e-4bcd-b939-561bf7f7f264,,,Single Channel Plastic Adapter-(EV526),,Medical supply,N/A,,,3,Single Channel Plastic Adapter-(EV526),Medical Supply Items,CONCEPT-SET
ed761499-4e18-41f1-9e54-919dbcad3e4c,,,"Dental Needle -21mm, 27G",,Medical supply,N/A,,,3,"Dental Needle -21mm, 27G",Medical Supply Items,CONCEPT-SET
12e69857-d8b5-4eff-8263-11598737f24f,,,Catheter Foley Silconized Latex Two Ways-30-50ml Balloon 14CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Two Ways-30-50ml Balloon 14CH,Medical Supply Items,CONCEPT-SET
c8900dfe-7e29-4e88-9a1b-2331b40df900,,,Catheter Foley Silconized Latex Three Ways-30-50ml Balloon 16CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Three Ways-30-50ml Balloon 16CH,Medical Supply Items,CONCEPT-SET
a21aaba0-c5e8-42eb-8d75-fde83182b80f,,,Boots for Delivery-37 Size,,Medical supply,N/A,,,3,Boots for Delivery-37 Size,Medical Supply Items,CONCEPT-SET
61f6490a-22a9-499d-b407-3f3b30bff1ec,,,Syringe (Disposable)-3ml with Needle 21G,,Medical supply,N/A,,,3,Syringe (Disposable)-3ml with Needle 21G,Medical Supply Items,CONCEPT-SET
0cac3513-69c5-445e-ac0f-52369c6baa95,,,Endotracheal Tube-4.5CH,,Medical supply,N/A,,,3,Endotracheal Tube-4.5CH,Medical Supply Items,CONCEPT-SET
6092667a-dedc-43f0-891f-c0fa2e9c5904,,,Endotracheal Tube-6.5CH,,Medical supply,N/A,,,3,Endotracheal Tube-6.5CH,Medical Supply Items,CONCEPT-SET
437d2cbf-ab0e-464f-86ee-5fce94f230b4,,,Endotracheal Tube-6CH,,Medical supply,N/A,,,3,Endotracheal Tube-6CH,Medical Supply Items,CONCEPT-SET
691c2bb1-faa2-4d4f-9029-9f92352329ba,,,Polyglycolic acid absorbable braided violet-Gauge 0.7(6/0) 30 cm on 12 mm 3/8 circle cutting tapper needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 0.7(6/0) 30 cm on 12 mm 3/8 circle cutting tapper needle,Medical Supply Items,CONCEPT-SET
47d8061b-a583-45d3-92da-791f3fb559d6,,,Polyglycolic acid absorbable braided violet-Gauge 0.7(6/0) 30cm on 12mm 1/2 Circle Cutting Taper Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 0.7(6/0) 30cm on 12mm 1/2 Circle Cutting Taper Needle,Medical Supply Items,CONCEPT-SET
af2bfc1d-ed99-46e4-bed5-4af32e6f2591,,,Polyglycolic acid absorbable braided violet-Gauge 1(4) 75cm on 45mm 1/2 Circle  cutting taper needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 1(4) 75cm on 45mm 1/2 Circle  cutting taper needle,Medical Supply Items,CONCEPT-SET
aa384430-50be-4369-957f-2300972736f2,,,Mersilk  Braided Black-Gauge 1.5(4/0) 75cm on 20mm 1/2 Circle  Round Bodied Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 1.5(4/0) 75cm on 20mm 1/2 Circle  Round Bodied Needle,Medical Supply Items,CONCEPT-SET
ca2d12ee-6dce-4bb7-b8d0-d34eec95dfad,,,Mersilk  Braided Black-Gauge 1.5(4/0) 75cm on 24mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 1.5(4/0) 75cm on 24mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
c2f9fdf5-1e90-4e4c-8846-d63c0194c71c,,,Mersilk  Braided Black-Gauge 2.0(3/0) 75cm on  24mm  1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 2.0(3/0) 75cm on  24mm  1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
e9ab69df-a713-4226-a08c-17cd18ecd359,,,Mersilk  Braided Black-Gauge 3.5(0) 75cm on  27mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 3.5(0) 75cm on  27mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
28a5d205-44db-48db-9b5a-1ca57cd0b061,,,Mersilk  Braided Black-Gauge 3.5(0) 75cm on 30mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 3.5(0) 75cm on 30mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
0c6f0087-9cc3-4018-922a-e3d465d0e24b,,,Cat Gut Chromic-Gauge 4.0(0) 75cm on 38mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 4.0(0) 75cm on 38mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
12b95182-7d28-44ae-b66e-e63182c3c8f0,,,Mersilk  Braided Black-Gauge 6.0(3) 75cm on 38mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 6.0(3) 75cm on 38mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
b88a5d84-e4a5-4084-b6d0-9261c0993cc1,,,Boots,,Medical supply,N/A,,,3,Boots,Medical Supply Items,CONCEPT-SET
3c09deb5-ab06-4d00-8434-790a23c34647,,,Thermostatic Valve R22,,Medical supply,N/A,,,3,Thermostatic Valve R22,Medical Supply Items,CONCEPT-SET
c4e4c575-8439-46aa-9853-b381ba23c7ca,,,Tourniquet Plastic,,Medical supply,N/A,,,3,Tourniquet Plastic,Medical Supply Items,CONCEPT-SET
43155cb1-ea85-42b4-bacd-092eb2fa7115,,,Towel Sanitory with Sticker,,Medical supply,N/A,,,3,Towel Sanitory with Sticker,Medical Supply Items,CONCEPT-SET
70b4f309-3579-40e3-ad89-d0fc6725cdd5,,,Glass Volumetric Transfer Pipette-100ml,,Medical supply,N/A,,,3,Glass Volumetric Transfer Pipette-100ml,Medical Supply Items,CONCEPT-SET
93845e7b-d3d9-47e3-b9ee-d165122c95be,,,Glass Volumetric Transfer Pipette-25ml,,Medical supply,N/A,,,3,Glass Volumetric Transfer Pipette-25ml,Medical Supply Items,CONCEPT-SET
cf195174-a2d6-459d-9b27-b287eef12fec,,,Glove Latex Sterile Elbow length-Medium,,Medical supply,N/A,,,3,Glove Latex Sterile Elbow length-Medium,Medical Supply Items,CONCEPT-SET
02d6c481-2515-4bcb-8e81-14c5f381cbe7,,,Scissors Bl-Blaster OB-14.5cm,,Medical supply,N/A,,,3,Scissors Bl-Blaster OB-14.5cm,Medical Supply Items,CONCEPT-SET
ba6cd6a5-b423-4d7c-93b2-98b0a97e7e77,,,Applicator Stick Wooden with Cotton Tip-150x2.2mm,,Medical supply,N/A,,,3,Applicator Stick Wooden with Cotton Tip-150x2.2mm,Medical Supply Items,CONCEPT-SET
a9d28b90-bf9f-4182-9882-1ff554e688e5,,,Rectal Tube Rubber With Terminal Size-20CH,,Medical supply,N/A,,,3,Rectal Tube Rubber With Terminal Size-20CH,Medical Supply Items,CONCEPT-SET
077017c4-3012-484b-9abf-3cc2bac4280a,,,Syringe (Disposable)-20ml with Needle 21G,,Medical supply,N/A,,,3,Syringe (Disposable)-20ml with Needle 21G,Medical Supply Items,CONCEPT-SET
60a1dba0-1238-4581-962d-72e4d394ff4c,,,"Dental Needle -31mm, 27G",,Medical supply,N/A,,,3,"Dental Needle -31mm, 27G",Medical Supply Items,CONCEPT-SET
63e34c99-c2cf-4fff-aa42-f634d3e79341,,,Endotracheal Tube-3CH,,Medical supply,N/A,,,3,Endotracheal Tube-3CH,Medical Supply Items,CONCEPT-SET
818b9ba0-5d9b-4013-8b91-95ac1d9f8c09,,,Endotracheal Tube-5CH,,Medical supply,N/A,,,3,Endotracheal Tube-5CH,Medical Supply Items,CONCEPT-SET
2e1c940d-f90c-49fb-acc9-cb3b16d97fad,,,Adhesive Plaster Zinc Oxide-7.5cmx5m,,Medical supply,N/A,,,3,Adhesive Plaster Zinc Oxide-7.5cmx5m,Medical Supply Items,CONCEPT-SET
926289ad-5370-42f4-9470-844c7749ce53,,,Polyglycolic acid absorbable braided violet-Gauge 2.0(3/0) 75cm on 30mm 1/2 Circle Reverse Cutting,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 2.0(3/0) 75cm on 30mm 1/2 Circle Reverse Cutting,Medical Supply Items,CONCEPT-SET
098cb89a-2f21-4184-89aa-8e37d2f2618d,,,Cat Gut Chromic-Gauge 2.0(4/0) 75cm on 15mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 2.0(4/0) 75cm on 15mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
86bb2da7-c531-4963-9898-6e05c2d6b965,,,Cat Gut Chromic-Gauge 4.0(0) 75cm on 30mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 4.0(0) 75cm on 30mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
0a75fefa-4d3d-4680-90ca-7cd6282c7d01,,,Mask N95,,Medical supply,N/A,,,3,Mask N95,Medical Supply Items,CONCEPT-SET
3dd1b71c-905e-4567-bce9-59176b896da9,,,Plaster Of Paris (P.O.P) -15cmx3m,,Medical supply,N/A,,,3,Plaster Of Paris (P.O.P) -15cmx3m,Medical Supply Items,CONCEPT-SET
5597505b-e96f-441f-9f1b-df5dd8cdd6ae,,,Catheter Suction Silconized with Funnel-16CH,,Medical supply,N/A,,,3,Catheter Suction Silconized with Funnel-16CH,Medical Supply Items,CONCEPT-SET
87045f30-3cd1-47d5-8ea2-09cd6f3f85b5,,,Catheter Condom Latex Medium-28mm,,Medical supply,N/A,,,3,Catheter Condom Latex Medium-28mm,Medical Supply Items,CONCEPT-SET
37bceee9-4a1c-4d4c-a9fd-d8ca44106726,,,Boots-41 Size,,Medical supply,N/A,,,3,Boots-41 Size,Medical Supply Items,CONCEPT-SET
bd2f56a8-0461-4035-881e-78fc7e89f7de,,,Polyamide Monofilament-Gauge 0.3(9/0) 38cm 64mm Spatula Double Armed Round Bodied Needle,,Medical supply,N/A,,,3,Polyamide Monofilament-Gauge 0.3(9/0) 38cm 64mm Spatula Double Armed Round Bodied Needle,Medical Supply Items,CONCEPT-SET
f9394b50-0be6-4cc6-a7a7-8de0c6545b20,,,Polyglycolic acid absorbable braided violet-Gauge 2.0(3/0) 75cm on 19mm reverse cutting Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 2.0(3/0) 75cm on 19mm reverse cutting Needle,Medical Supply Items,CONCEPT-SET
6cc085b9-505d-4d1f-b499-7a5049ec86d7,,,Polyglycolic acid absorbable braided violet-Gauge 2.0(3/0) 75cm on 26mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 2.0(3/0) 75cm on 26mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
0769d876-a22b-4116-8968-4a11a0c74e2b,,,Mersilk  Braided Black-Gauge 3.0(2/0) 75cm on 24mm  1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 3.0(2/0) 75cm on 24mm  1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
006453bc-d7a8-4ae4-abed-16f30e9d165f,,,Polyglycolic acid absorbable braided violet-Gauge 3.5(0) 75cm on 50mm 1/2 Circle Round Bodied needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 3.5(0) 75cm on 50mm 1/2 Circle Round Bodied needle,Medical Supply Items,CONCEPT-SET
c9df18a7-d9fa-4204-a10e-ad322ef66300,,,Cat Gut Chromic-Gauge 3.5(2/0) 75cm on 27mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 3.5(2/0) 75cm on 27mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
b468e829-d767-406f-a264-4c7b1c60931b,,,Mersilk  Braided Black-Gauge 4.0(1) 75cm on 35mm 1/2 Circle  Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 4.0(1) 75cm on 35mm 1/2 Circle  Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
da5d0b56-1b21-4e55-860a-23307cf4861b,,,Cat Gut Chromic-Gauge 6.5(3) 75cm on 48mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 6.5(3) 75cm on 48mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
a350214b-fcf0-4f5a-986c-8727ec38f659,,,Polyglycolic acid absorbable braided violet-Guage 1.5(4/0) 75cm on 17mm 1/2 Circle Round Bodied  Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Guage 1.5(4/0) 75cm on 17mm 1/2 Circle Round Bodied  Needle,Medical Supply Items,CONCEPT-SET
218c34d7-5e42-4076-880d-1055a8e88e8b,,,Polyglycolic acid absorbable braided violet-Guage 3.0(2/0) 70cm on 30mm 3/8 Circle Reverse  Cutting Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Guage 3.0(2/0) 70cm on 30mm 3/8 Circle Reverse  Cutting Needle,Medical Supply Items,CONCEPT-SET
9aba6e55-72e7-4c03-a918-e1e3eeda8cc2,,,Glove Surgical  Latex Sterile-No. 6.5,,Medical supply,N/A,,,3,Glove Surgical  Latex Sterile-No. 6.5,Medical Supply Items,CONCEPT-SET
0d426a58-717a-4de2-bf0f-9bd90e6c1ded,,,Glove Surgical  Latex Sterile-No. 8,,Medical supply,N/A,,,3,Glove Surgical  Latex Sterile-No. 8,Medical Supply Items,CONCEPT-SET
fb3cb08a-2bcf-45b7-9e47-accb9f163691,,,Catheter Metal,,Medical supply,N/A,,,3,Catheter Metal,Medical Supply Items,CONCEPT-SET
13d9d26e-99b1-4abb-aba2-0264e196e4c0,,,"Battery - 6v 6PVV420 Sealed gel non-hazardous (C100h=421Ah, C10h=338Ah)",,Medical supply,N/A,,,3,"Battery - 6v 6PVV420 Sealed gel non-hazardous (C100h=421Ah, C10h=338Ah)",Medical Supply Items,CONCEPT-SET
58302406-2344-43f6-ad06-90b49e4b0fd7,,,Jar Plastic,,Medical supply,N/A,,,3,Jar Plastic,Medical Supply Items,CONCEPT-SET
c2e34f1e-e053-4acf-a7f7-b9ffbcc597c1,,,Gauze Paraffin Sterile with Case-10cm x 10cm,,Medical supply,N/A,,,3,Gauze Paraffin Sterile with Case-10cm x 10cm,Medical Supply Items,CONCEPT-SET
3732215c-fbf2-4076-bd94-8b83c4d1fd7d,,,"Conical Flask Erlenmeger Borosilicate Glass 3.3, with Printed Graduation-50ml",,Medical supply,N/A,,,3,"Conical Flask Erlenmeger Borosilicate Glass 3.3, with Printed Graduation-50ml",Medical Supply Items,CONCEPT-SET
da65a87d-f202-4df0-a871-ee96917bde3d,,,Oropharyngeal Airway (Guedel) Sterile-60mm,,Medical supply,N/A,,,3,Oropharyngeal Airway (Guedel) Sterile-60mm,Medical Supply Items,CONCEPT-SET
745ea563-a728-4c7c-9e09-9cf5ee1ffc61,,,Syringe (Disposable)-5ml with needle 21G ,,Medical supply,N/A,,,3,Syringe (Disposable)-5ml with needle 21G ,Medical Supply Items,CONCEPT-SET
5d3a89eb-0ed7-4485-8c38-689b0f0c6320,,,Measuring Tape-1.5m,,Medical supply,N/A,,,3,Measuring Tape-1.5m,Medical Supply Items,CONCEPT-SET
85616419-748b-4219-8b3b-b14aeac5cc7f,,,Catheter Suction Silconized with Funnel-14CH,,Medical supply,N/A,,,3,Catheter Suction Silconized with Funnel-14CH,Medical Supply Items,CONCEPT-SET
897da9b2-25f0-48dc-9ef2-d255e491dd62,,,Catheter Suction Transparent with Funnel Silco Sterile-22CH,,Medical supply,N/A,,,3,Catheter Suction Transparent with Funnel Silco Sterile-22CH,Medical Supply Items,CONCEPT-SET
a6004366-9005-4aca-a09e-66cd306cc2c4,,,Endotracheal Tube-3.5CH,,Medical supply,N/A,,,3,Endotracheal Tube-3.5CH,Medical Supply Items,CONCEPT-SET
ad4f6c3b-073a-4e8b-b36c-272ff9b21672,,,Boots-40 Size,,Medical supply,N/A,,,3,Boots-40 Size,Medical Supply Items,CONCEPT-SET
d24dec30-8dae-4411-9338-a95d0859d67f,,,Endotracheal Tube-8CH,,Medical supply,N/A,,,3,Endotracheal Tube-8CH,Medical Supply Items,CONCEPT-SET
bc94869c-3b67-45fe-b178-085f64e20654,,,Poly Diaxone Monofilament Violet-Gauge  3.5(0) 70cm on 40mm 1/2 circle round bodied taper needle,,Medical supply,N/A,,,3,Poly Diaxone Monofilament Violet-Gauge  3.5(0) 70cm on 40mm 1/2 circle round bodied taper needle,Medical Supply Items,CONCEPT-SET
f7d7dc10-fd30-4a48-b664-20803d26332d,,,Polyamide Monofilament-Gauge 0.2(10/0) 30cm on 5mm 3/8 Circle Spatula Double Armed Needle,,Medical supply,N/A,,,3,Polyamide Monofilament-Gauge 0.2(10/0) 30cm on 5mm 3/8 Circle Spatula Double Armed Needle,Medical Supply Items,CONCEPT-SET
daa4ebbe-4e3f-4cfb-a907-ca08ecf0962b,,,Polyamide Monofilament-Gauge 0.2(10/0) 64cm on 6mm 3/8 Circle spatula double armed Needle,,Medical supply,N/A,,,3,Polyamide Monofilament-Gauge 0.2(10/0) 64cm on 6mm 3/8 Circle spatula double armed Needle,Medical Supply Items,CONCEPT-SET
a82ceac1-b5a0-4b2c-a1b4-b1299d8d09c9,,,Poly Diaxone Monofilament Violet-Gauge 2.0(3/0)70cm on 40mm 1/2 circle Round bodied taper needle,,Medical supply,N/A,,,3,Poly Diaxone Monofilament Violet-Gauge 2.0(3/0)70cm on 40mm 1/2 circle Round bodied taper needle,Medical Supply Items,CONCEPT-SET
7f313765-3174-4cd6-bb44-c70e27faa964,,,Mersilk  Braided Black-Gauge 3.0(2/0) 100cm on 35mm 3/8 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 3.0(2/0) 100cm on 35mm 3/8 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
e841261c-a744-4d5e-9467-2720664de245,,,Cat Gut Chromic-Gauge 3.0(3/0) 70cm on 25mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 3.0(3/0) 70cm on 25mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
c97be969-986c-4a20-8657-7b6db14de17c,,,Cat Gut Chromic-Gauge 3.0(3/0) 75cm on 30mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 3.0(3/0) 75cm on 30mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
2eadc034-7f6e-40ef-8a08-ce0083c548d1,,,Mersilk  Braided Black-Gauge 4.0(1) 75cm on 30mm 1/2 circle reverse cutting needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 4.0(1) 75cm on 30mm 1/2 circle reverse cutting needle,Medical Supply Items,CONCEPT-SET
4f37f219-9c01-4f3d-9b63-41a1e0271ecc,,,Cat Gut Chromic-Gauge 6.0(2) 75cm on 45mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 6.0(2) 75cm on 45mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
00cdc0f9-07db-486d-9c3c-bcd2ee90e3d8,,,Surgical Scalpel Blade -No.22,,Medical supply,N/A,,,3,Surgical Scalpel Blade -No.22,Medical Supply Items,CONCEPT-SET
fc12ff48-0008-4a66-9b41-b746c88db03b,,,Compressor HSTcomplet-R134a 5G FR 8,,Medical supply,N/A,,,3,Compressor HSTcomplet-R134a 5G FR 8,Medical Supply Items,CONCEPT-SET
21e5652d-f632-4f15-a1aa-ccb4c4ac0891,,,Apron Plastic Reusable Autoclavable White,,Medical supply,N/A,,,3,Apron Plastic Reusable Autoclavable White,Medical Supply Items,CONCEPT-SET
d42c5b18-cbaa-46bd-8d12-cef65e44f9be,,,Retractor Set (ROUX) Double Ended Set of 3,,Medical supply,N/A,,,3,Retractor Set (ROUX) Double Ended Set of 3,Medical Supply Items,CONCEPT-SET
